event_id,event_date,customer_id,event_type,source
E001792B,2025-09-23,C01783,purchase,Organic Search
E001793A,2025-09-23,C01784,page_view,Paid Social
E001793B,2025-09-23,C01784,purchase,Paid Social
E001794A,2025-09-23,C01785,page_view,Email
E001794B,2025-09-23,C01785,purchase,Email
E001795A,2025-09-24,C01786,page_view,Direct
E001795B,2025-09-24,C01786,purchase,Direct
E001796A,2025-09-24,C00156,page_view,Organic Search
E001796B,2025-09-24,C00156,purchase,Organic Search
E001797A,2025-09-25,C01787,page_view,Paid Social
E001797B,2025-09-25,C01787,purchase,Paid Social
E001798A,2025-09-25,C01788,page_view,Email
E001798B,2025-09-25,C01788,purchase,Email
E001799A,2025-09-25,C01789,page_view,Direct
E001799B,2025-09-25,C01789,purchase,Direct
E001800A,2025-09-25,C01790,page_view,Organic Search
E001800B,2025-09-25,C01790,purchase,Organic Search
E001801A,2025-09-26,C01791,page_view,Paid Social
E001801B,2025-09-26,C01791,purchase,Paid Social
E001802A,2025-09-26,C01792,page_view,Email
E001802B,2025-09-26,C01792,purchase,Email
E001803A,2025-09-26,C01793,page_view,Direct
E001803B,2025-09-26,C01793,purchase,Direct
E001804A,2025-09-27,C01794,page_view,Organic Search
E001804B,2025-09-27,C01794,purchase,Organic Search
E001805A,2025-09-27,C01795,page_view,Paid Social
E001805B,2025-09-27,C01795,purchase,Paid Social
E001806A,2025-09-28,C01796,page_view,Email
E001806B,2025-09-28,C01796,purchase,Email
E001807A,2025-09-28,C01797,page_view,Direct
E001807B,2025-09-28,C01797,purchase,Direct
E001808A,2025-09-29,C01798,page_view,Organic Search
E001808B,2025-09-29,C01798,purchase,Organic Search
E001809A,2025-09-29,C01799,page_view,Paid Social
E001809B,2025-09-29,C01799,purchase,Paid Social
E001810A,2025-09-29,C01800,page_view,Email
E001810B,2025-09-29,C01800,purchase,Email
E001811A,2025-09-30,C01801,page_view,Direct
E001811B,2025-09-30,C01801,purchase,Direct
E001812A,2025-09-30,C01802,page_view,Organic Search
E001812B,2025-09-30,C01802,purchase,Organic Search
E001813A,2025-10-01,C01803,page_view,Paid Social
E001813B,2025-10-01,C01803,purchase,Paid Social
E001814A,2025-10-01,C01804,page_view,Email
E001814B,2025-10-01,C01804,purchase,Email
E001815A,2025-10-01,C01805,page_view,Direct
E001815B,2025-10-01,C01805,purchase,Direct
E001816A,2025-10-01,C01806,page_view,Organic Search
E001816B,2025-10-01,C01806,purchase,Organic Search
E001817A,2025-10-02,C01807,page_view,Paid Social
E001817B,2025-10-02,C01807,purchase,Paid Social
E001818A,2025-10-03,C01808,page_view,Email
E001818B,2025-10-03,C01808,purchase,Email
E001819A,2025-10-03,C01809,page_view,Direct
E001819B,2025-10-03,C01809,purchase,Direct
E001820A,2025-10-03,C01810,page_view,Organic Search
E001820B,2025-10-03,C01810,purchase,Organic Search
E001821A,2025-10-04,C01811,page_view,Paid Social
E001821B,2025-10-04,C01811,purchase,Paid Social
E001822A,2025-10-05,C01812,page_view,Email
E001822B,2025-10-05,C01812,purchase,Email
E001823A,2025-10-05,C01813,page_view,Direct
E001823B,2025-10-05,C01813,purchase,Direct
E001824A,2025-10-05,C01814,page_view,Organic Search
E001824B,2025-10-05,C01814,purchase,Organic Search
E001825A,2025-10-05,C01815,page_view,Paid Social
E001825B,2025-10-05,C01815,purchase,Paid Social
E001826A,2025-10-05,C01816,page_view,Email
E001826B,2025-10-05,C01816,purchase,Email
E001827A,2025-10-07,C01817,page_view,Direct
E001827B,2025-10-07,C01817,purchase,Direct
E001828A,2025-10-07,C01818,page_view,Organic Search
E001828B,2025-10-07,C01818,purchase,Organic Search
E001829A,2025-10-09,C01819,page_view,Paid Social
E001829B,2025-10-09,C01819,purchase,Paid Social
E001830A,2025-10-09,C01820,page_view,Email
E001830B,2025-10-09,C01820,purchase,Email
E001831A,2025-10-09,C01821,page_view,Direct
E001831B,2025-10-09,C01821,purchase,Direct
E001832A,2025-10-09,C01822,page_view,Organic Search
E001832B,2025-10-09,C01822,purchase,Organic Search
E001833A,2025-10-10,C01823,page_view,Paid Social
E001833B,2025-10-10,C01823,purchase,Paid Social
E001834A,2025-10-10,C01824,page_view,Email
E001834B,2025-10-10,C01824,purchase,Email
E001835A,2025-10-10,C01825,page_view,Direct
E001835B,2025-10-10,C01825,purchase,Direct
E001836A,2025-10-10,C01826,page_view,Organic Search
E001836B,2025-10-10,C01826,purchase,Organic Search
E001837A,2025-10-11,C01827,page_view,Paid Social
E001837B,2025-10-11,C01827,purchase,Paid Social
E001838A,2025-10-11,C01828,page_view,Email
E001838B,2025-10-11,C01828,purchase,Email
E001839A,2025-10-12,C01829,page_view,Direct
E001839B,2025-10-12,C01829,purchase,Direct
E001840A,2025-10-12,C01830,page_view,Organic Search
E001840B,2025-10-12,C01830,purchase,Organic Search
E001841A,2025-10-13,C01831,page_view,Paid Social
E001841B,2025-10-13,C01831,purchase,Paid Social
E001842A,2025-10-14,C01832,page_view,Email
E001842B,2025-10-14,C01832,purchase,Email
E001843A,2025-10-14,C01833,page_view,Direct
E001843B,2025-10-14,C01833,purchase,Direct
E001844A,2025-10-14,C01834,page_view,Organic Search
E001844B,2025-10-14,C01834,purchase,Organic Search
E001845A,2025-10-14,C01835,page_view,Paid Social
E001845B,2025-10-14,C01835,purchase,Paid Social
E001846A,2025-10-14,C01836,page_view,Email
E001846B,2025-10-14,C01836,purchase,Email
E001847A,2025-10-15,C01837,page_view,Direct
E001847B,2025-10-15,C01837,purchase,Direct
E001848A,2025-10-16,C01838,page_view,Organic Search
E001848B,2025-10-16,C01838,purchase,Organic Search
E001849A,2025-10-16,C01839,page_view,Paid Social
E001849B,2025-10-16,C01839,purchase,Paid Social
E001850A,2025-10-17,C01840,page_view,Email
E001850B,2025-10-17,C01840,purchase,Email
E001851A,2025-10-17,C01841,page_view,Direct
E001851B,2025-10-17,C01841,purchase,Direct
E001852A,2025-10-17,C01842,page_view,Organic Search
E001852B,2025-10-17,C01842,purchase,Organic Search
E001853A,2025-10-18,C01843,page_view,Paid Social
E001853B,2025-10-18,C01843,purchase,Paid Social
E001854A,2025-10-18,C01844,page_view,Email
E001854B,2025-10-18,C01844,purchase,Email
E001855A,2025-10-19,C01845,page_view,Direct
E001855B,2025-10-19,C01845,purchase,Direct
E001856A,2025-10-19,C01846,page_view,Organic Search
E001856B,2025-10-19,C01846,purchase,Organic Search
E001857A,2025-10-20,C01847,page_view,Paid Social
E001857B,2025-10-20,C01847,purchase,Paid Social
E001858A,2025-10-20,C01848,page_view,Email
E001858B,2025-10-20,C01848,purchase,Email
E001859A,2025-10-21,C01849,page_view,Direct
E001859B,2025-10-21,C01849,purchase,Direct
E001860A,2025-10-21,C01850,page_view,Organic Search
E001860B,2025-10-21,C01850,purchase,Organic Search
E001861A,2025-10-21,C01851,page_view,Paid Social
E001861B,2025-10-21,C01851,purchase,Paid Social
E001862A,2025-10-22,C00350,page_view,Email
E001862B,2025-10-22,C00350,purchase,Email
E001863A,2025-10-23,C01852,page_view,Direct
E001863B,2025-10-23,C01852,purchase,Direct
E001864A,2025-10-24,C01853,page_view,Organic Search
E001864B,2025-10-24,C01853,purchase,Organic Search
E001865A,2025-10-25,C01854,page_view,Paid Social
E001865B,2025-10-25,C01854,purchase,Paid Social
E001866A,2025-10-25,C01855,page_view,Email
E001866B,2025-10-25,C01855,purchase,Email
E001867A,2025-10-26,C01856,page_view,Direct
E001867B,2025-10-26,C01856,purchase,Direct
E001868A,2025-10-26,C01857,page_view,Organic Search
E001868B,2025-10-26,C01857,purchase,Organic Search
E001869A,2025-10-27,C01858,page_view,Paid Social
E001869B,2025-10-27,C01858,purchase,Paid Social
E001870A,2025-10-27,C01859,page_view,Email
E001870B,2025-10-27,C01859,purchase,Email
E001871A,2025-10-28,C01860,page_view,Direct
E001871B,2025-10-28,C01860,purchase,Direct
E001872A,2025-10-28,C01861,page_view,Organic Search
E001872B,2025-10-28,C01861,purchase,Organic Search
E001873A,2025-10-28,C01862,page_view,Paid Social
E001873B,2025-10-28,C01862,purchase,Paid Social
E001874A,2025-10-29,C01863,page_view,Email
E001874B,2025-10-29,C01863,purchase,Email
E001875A,2025-10-30,C01864,page_view,Direct
E001875B,2025-10-30,C01864,purchase,Direct
E001876A,2025-10-30,C01865,page_view,Organic Search
E001876B,2025-10-30,C01865,purchase,Organic Search
E001877A,2025-10-31,C01866,page_view,Paid Social
E001877B,2025-10-31,C01866,purchase,Paid Social
E001878A,2025-10-31,C01867,page_view,Email
E001878B,2025-10-31,C01867,purchase,Email
E001879A,2025-11-01,C01868,page_view,Direct
E001879B,2025-11-01,C01868,purchase,Direct
E001880A,2025-11-01,C01869,page_view,Organic Search
E001880B,2025-11-01,C01869,purchase,Organic Search
E001881A,2025-11-01,C01870,page_view,Paid Social
E001881B,2025-11-01,C01870,purchase,Paid Social
E001882A,2025-11-02,C01871,page_view,Email
E001882B,2025-11-02,C01871,purchase,Email
E001883A,2025-11-02,C01872,page_view,Direct
E001883B,2025-11-02,C01872,purchase,Direct
E001884A,2025-11-03,C01873,page_view,Organic Search
E001884B,2025-11-03,C01873,purchase,Organic Search
E001885A,2025-11-03,C01874,page_view,Paid Social
E001885B,2025-11-03,C01874,purchase,Paid Social
E001886A,2025-11-03,C01875,page_view,Email
E001886B,2025-11-03,C01875,purchase,Email
E001887A,2025-11-04,C01876,page_view,Direct
E001887B,2025-11-04,C01876,purchase,Direct
E001888A,2025-11-05,C01877,page_view,Organic Search
E001888B,2025-11-05,C01877,purchase,Organic Search
E001889A,2025-11-06,C01878,page_view,Paid Social
E001889B,2025-11-06,C01878,purchase,Paid Social
E001890A,2025-11-06,C01879,page_view,Email
E001890B,2025-11-06,C01879,purchase,Email
E001891A,2025-11-06,C01880,page_view,Direct
E001891B,2025-11-06,C01880,purchase,Direct
E001892A,2025-11-07,C01881,page_view,Organic Search
E001892B,2025-11-07,C01881,purchase,Organic Search
E001893A,2025-11-08,C01882,page_view,Paid Social
E001893B,2025-11-08,C01882,purchase,Paid Social
E001894A,2025-11-08,C01883,page_view,Email
E001894B,2025-11-08,C01883,purchase,Email
E001895A,2025-11-08,C01884,page_view,Direct
E001895B,2025-11-08,C01884,purchase,Direct
E001896A,2025-11-08,C01885,page_view,Organic Search
E001896B,2025-11-08,C01885,purchase,Organic Search
E001897A,2025-11-08,C01886,page_view,Paid Social
E001897B,2025-11-08,C01886,purchase,Paid Social
E001898A,2025-11-09,C01887,page_view,Email
E001898B,2025-11-09,C01887,purchase,Email
E001899A,2025-11-09,C01888,page_view,Direct
E001899B,2025-11-09,C01888,purchase,Direct
E001900A,2025-11-10,C01889,page_view,Organic Search
E001900B,2025-11-10,C01889,purchase,Organic Search
E001901A,2025-11-11,C01890,page_view,Paid Social
E001901B,2025-11-11,C01890,purchase,Paid Social
E001902A,2025-11-11,C01891,page_view,Email
E001902B,2025-11-11,C01891,purchase,Email
E001903A,2025-11-12,C01892,page_view,Direct
E001903B,2025-11-12,C01892,purchase,Direct
E001904A,2025-11-13,C01893,page_view,Organic Search
E001904B,2025-11-13,C01893,purchase,Organic Search
E001905A,2025-11-13,C01031,page_view,Paid Social
E001905B,2025-11-13,C01031,purchase,Paid Social
E001906A,2025-11-14,C01894,page_view,Email
E001906B,2025-11-14,C01894,purchase,Email
E001907A,2025-11-15,C01895,page_view,Direct
E001907B,2025-11-15,C01895,purchase,Direct
E001908A,2025-11-17,C01896,page_view,Organic Search
E001908B,2025-11-17,C01896,purchase,Organic Search
E001909A,2025-11-17,C01897,page_view,Paid Social
E001909B,2025-11-17,C01897,purchase,Paid Social
E001910A,2025-11-17,C01898,page_view,Email
E001910B,2025-11-17,C01898,purchase,Email
E001911A,2025-11-17,C01899,page_view,Direct
E001911B,2025-11-17,C01899,purchase,Direct
E001912A,2025-11-18,C01900,page_view,Organic Search
E001912B,2025-11-18,C01900,purchase,Organic Search
E001913A,2025-11-18,C01901,page_view,Paid Social
E001913B,2025-11-18,C01901,purchase,Paid Social
E001914A,2025-11-18,C01902,page_view,Email
E001914B,2025-11-18,C01902,purchase,Email
E001915A,2025-11-18,C01903,page_view,Direct
E001915B,2025-11-18,C01903,purchase,Direct
E001916A,2025-11-19,C01904,page_view,Organic Search
E001916B,2025-11-19,C01904,purchase,Organic Search
E001917A,2025-11-19,C01905,page_view,Paid Social
E001917B,2025-11-19,C01905,purchase,Paid Social
E001918A,2025-11-20,C01906,page_view,Email
E001918B,2025-11-20,C01906,purchase,Email
E001919A,2025-11-20,C01907,page_view,Direct
E001919B,2025-11-20,C01907,purchase,Direct
E001920A,2025-11-20,C01908,page_view,Organic Search
E001920B,2025-11-20,C01908,purchase,Organic Search
E001921A,2025-11-21,C01909,page_view,Paid Social
E001921B,2025-11-21,C01909,purchase,Paid Social
E001922A,2025-11-23,C01910,page_view,Email
E001922B,2025-11-23,C01910,purchase,Email
E001923A,2025-11-24,C01911,page_view,Direct
E001923B,2025-11-24,C01911,purchase,Direct
E001924A,2025-11-24,C01912,page_view,Organic Search
E001924B,2025-11-24,C01912,purchase,Organic Search
E001925A,2025-11-25,C01913,page_view,Paid Social
E001925B,2025-11-25,C01913,purchase,Paid Social
E001926A,2025-11-26,C01914,page_view,Email
E001926B,2025-11-26,C01914,purchase,Email
E001927A,2025-11-26,C01915,page_view,Direct
E001927B,2025-11-26,C01915,purchase,Direct
E001928A,2025-11-26,C01916,page_view,Organic Search
E001928B,2025-11-26,C01916,purchase,Organic Search
E001929A,2025-11-27,C01917,page_view,Paid Social
E001929B,2025-11-27,C01917,purchase,Paid Social
E001930A,2025-11-27,C01918,page_view,Email
E001930B,2025-11-27,C01918,purchase,Email
E001931A,2025-11-28,C01919,page_view,Direct
E001931B,2025-11-28,C01919,purchase,Direct
E001932A,2025-11-28,C01920,page_view,Organic Search
E001932B,2025-11-28,C01920,purchase,Organic Search
E001933A,2025-11-28,C01921,page_view,Paid Social
E001933B,2025-11-28,C01921,purchase,Paid Social
E001934A,2025-11-29,C01922,page_view,Email
E001934B,2025-11-29,C01922,purchase,Email
E001935A,2025-11-29,C01923,page_view,Direct
E001935B,2025-11-29,C01923,purchase,Direct
E001936A,2025-11-30,C01924,page_view,Organic Search
E001936B,2025-11-30,C01924,purchase,Organic Search
E001937A,2025-12-01,C01925,page_view,Paid Social
E001937B,2025-12-01,C01925,purchase,Paid Social
E001938A,2025-12-01,C01926,page_view,Email
E001938B,2025-12-01,C01926,purchase,Email
E001939A,2025-12-02,C01927,page_view,Direct
E001939B,2025-12-02,C01927,purchase,Direct
E001940A,2025-12-02,C01928,page_view,Organic Search
E001940B,2025-12-02,C01928,purchase,Organic Search
E001941A,2025-12-02,C01929,page_view,Paid Social
E001941B,2025-12-02,C01929,purchase,Paid Social
E001942A,2025-12-02,C01930,page_view,Email
E001942B,2025-12-02,C01930,purchase,Email
E001943A,2025-12-03,C01931,page_view,Direct
E001943B,2025-12-03,C01931,purchase,Direct
E001944A,2025-12-04,C01932,page_view,Organic Search
E001944B,2025-12-04,C01932,purchase,Organic Search
E001945A,2025-12-04,C01933,page_view,Paid Social
E001945B,2025-12-04,C01933,purchase,Paid Social
E001946A,2025-12-06,C01934,page_view,Email
E001946B,2025-12-06,C01934,purchase,Email
E001947A,2025-12-06,C01935,page_view,Direct
E001947B,2025-12-06,C01935,purchase,Direct
E001948A,2025-12-06,C01936,page_view,Organic Search
E001948B,2025-12-06,C01936,purchase,Organic Search
E001949A,2025-12-06,C01937,page_view,Paid Social
E001949B,2025-12-06,C01937,purchase,Paid Social
E001950A,2025-12-06,C01938,page_view,Email
E001950B,2025-12-06,C01938,purchase,Email
E001951A,2025-12-07,C01939,page_view,Direct
E001951B,2025-12-07,C01939,purchase,Direct
E001952A,2025-12-07,C01940,page_view,Organic Search
E001952B,2025-12-07,C01940,purchase,Organic Search
E001953A,2025-12-07,C01941,page_view,Paid Social
E001953B,2025-12-07,C01941,purchase,Paid Social
E001954A,2025-12-07,C01942,page_view,Email
E001954B,2025-12-07,C01942,purchase,Email
E001955A,2025-12-08,C01943,page_view,Direct
E001955B,2025-12-08,C01943,purchase,Direct
E001956A,2025-12-08,C01944,page_view,Organic Search
E001956B,2025-12-08,C01944,purchase,Organic Search
E001957A,2025-12-09,C01945,page_view,Paid Social
E001957B,2025-12-09,C01945,purchase,Paid Social
E001958A,2025-12-09,C01946,page_view,Email
E001958B,2025-12-09,C01946,purchase,Email
E001959A,2025-12-09,C00241,page_view,Direct
E001959B,2025-12-09,C00241,purchase,Direct
E001960A,2025-12-10,C01947,page_view,Organic Search
E001960B,2025-12-10,C01947,purchase,Organic Search
E001961A,2025-12-10,C01948,page_view,Paid Social
E001961B,2025-12-10,C01948,purchase,Paid Social
E001962A,2025-12-11,C01949,page_view,Email
E001962B,2025-12-11,C01949,purchase,Email
E001963A,2025-12-11,C01950,page_view,Direct
E001963B,2025-12-11,C01950,purchase,Direct
E001964A,2025-12-12,C01951,page_view,Organic Search
E001964B,2025-12-12,C01951,purchase,Organic Search
E001965A,2025-12-14,C01952,page_view,Paid Social
E001965B,2025-12-14,C01952,purchase,Paid Social
E001966A,2025-12-15,C01953,page_view,Email
E001966B,2025-12-15,C01953,purchase,Email
E001967A,2025-12-15,C01954,page_view,Direct
E001967B,2025-12-15,C01954,purchase,Direct
E001968A,2025-12-15,C01955,page_view,Organic Search
E001968B,2025-12-15,C01955,purchase,Organic Search
E001969A,2025-12-16,C01956,page_view,Paid Social
E001969B,2025-12-16,C01956,purchase,Paid Social
E001970A,2025-12-16,C01957,page_view,Email
E001970B,2025-12-16,C01957,purchase,Email
E001971A,2025-12-16,C01958,page_view,Direct
E001971B,2025-12-16,C01958,purchase,Direct
E001972A,2025-12-17,C01959,page_view,Organic Search
E001972B,2025-12-17,C01959,purchase,Organic Search
E001973A,2025-12-17,C01960,page_view,Paid Social
E001973B,2025-12-17,C01960,purchase,Paid Social
E001974A,2025-12-18,C01961,page_view,Email
E001974B,2025-12-18,C01961,purchase,Email
E001975A,2025-12-19,C01962,page_view,Direct
E001975B,2025-12-19,C01962,purchase,Direct
E001976A,2025-12-19,C01963,page_view,Organic Search
E001976B,2025-12-19,C01963,purchase,Organic Search
E001977A,2025-12-21,C01964,page_view,Paid Social
E001977B,2025-12-21,C01964,purchase,Paid Social
E001978A,2025-12-21,C01965,page_view,Email
E001978B,2025-12-21,C01965,purchase,Email
E001979A,2025-12-22,C01966,page_view,Direct
E001979B,2025-12-22,C01966,purchase,Direct
E001980A,2025-12-22,C01967,page_view,Organic Search
E001980B,2025-12-22,C01967,purchase,Organic Search
E001981A,2025-12-23,C01968,page_view,Paid Social
E001981B,2025-12-23,C01968,purchase,Paid Social
E001982A,2025-12-23,C01969,page_view,Email
E001982B,2025-12-23,C01969,purchase,Email
E001983A,2025-12-23,C01970,page_view,Direct
E001983B,2025-12-23,C01970,purchase,Direct
E001984A,2025-12-24,C01971,page_view,Organic Search
E001984B,2025-12-24,C01971,purchase,Organic Search
E001985A,2025-12-24,C01972,page_view,Paid Social
E001985B,2025-12-24,C01972,purchase,Paid Social
E001986A,2025-12-25,C01973,page_view,Email
E001986B,2025-12-25,C01973,purchase,Email
E001987A,2025-12-25,C01974,page_view,Direct
E001987B,2025-12-25,C01974,purchase,Direct
E001988A,2025-12-27,C01975,page_view,Organic Search
E001988B,2025-12-27,C01975,purchase,Organic Search
E001989A,2025-12-28,C01976,page_view,Paid Social
E001989B,2025-12-28,C01976,purchase,Paid Social
E001990A,2025-12-28,C01977,page_view,Email
E001990B,2025-12-28,C01977,purchase,Email
E001991A,2025-12-29,C01978,page_view,Direct
E001991B,2025-12-29,C01978,purchase,Direct
E001992A,2025-12-29,C01979,page_view,Organic Search
E001992B,2025-12-29,C01979,purchase,Organic Search
E001993A,2025-12-30,C01980,page_view,Paid Social
E001993B,2025-12-30,C01980,purchase,Paid Social
E001994A,2025-12-30,C01981,page_view,Email
